error.c,lib/readline/histlib.h,1
error.c,lib/glob/smatch.c,2
error.c,config-bot.h,1
error.c,config.h,4
error.c,array.c,1
error.c,error.h,3
error.c,shell.c,7
error.c,shell.h,2
error.c,variables.h,5
error.c,general.c,1
error.c,input.c,1
error.c,builtins/common.c,2
error.c,support/bashversion.c,1
error.c,execute_cmd.c,3
error.c,trap.c,1
error.c,array.h,2
error.c,builtins/mkbuiltins.c,1
error.c,include/stdc.h,1
error.c,jobs.h,2
error.c,builtins/evalstring.c,1
error.c,variables.c,3
error.c,jobs.c,4
error.c,externs.h,2
error.c,execute_cmd.h,1
error.c,version.c,1
error.c,flags.c,2
eval.c,bashhist.c,1
eval.c,lib/sh/makepath.c,1
eval.c,lib/sh/pathphys.c,1
eval.c,execute_cmd.h,1
eval.c,externs.h,4
eval.c,builtins/common.h,2
eval.c,error.h,1
eval.c,dispose_cmd.h,1
eval.c,arrayfunc.c,1
eval.c,expr.c,1
eval.c,input.h,5
eval.c,error.c,2
eval.c,lib/readline/posixjmp.h,1
eval.c,quit.h,1
eval.c,trap.c,3
eval.c,make_cmd.c,2
eval.c,bashline.c,2
eval.c,builtins/evalfile.c,3
eval.c,bashintl.h,1
eval.c,include/posixjmp.h,1
eval.c,command.h,3
eval.c,y.tab.c,12
eval.c,config.h,3
eval.c,flags.h,3
eval.c,shell.h,8
eval.c,lib/readline/signals.c,1
eval.c,bashjmp.h,6
eval.c,dispose_cmd.c,1
eval.c,flags.c,3
eval.c,shell.c,9
eval.c,redir.c,1
eval.c,builtins/common.c,4
eval.c,variables.h,8
eval.c,input.c,1
eval.c,variables.c,7
eval.c,builtins/evalstring.c,3
eval.c,sig.h,6
eval.c,print_cmd.c,1
eval.c,sig.c,5
eval.c,subst.c,3
eval.c,subst.h,1
eval.c,trap.h,2
eval.c,execute_cmd.c,4
eval.c,jobs.c,2
execute_cmd.c,support/bashversion.c,1
execute_cmd.c,bashhist.c,1
execute_cmd.c,alias.h,1
execute_cmd.c,alias.c,1
execute_cmd.c,lib/sh/stringvec.c,3
execute_cmd.c,lib/sh/mbschr.c,1
execute_cmd.c,bashhist.h,1
execute_cmd.c,lib/sh/fpurge.c,2
execute_cmd.c,hashlib.h,1
